FinalBatches,FinalBatchesIndexes,FinalPermutationIndex,TestLoss,TestCorrect,TestTotal,TestAcc
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446]]","(3, 1, 2, 0, 5, 4)",391,2.4267359375953674,1665,2048,0.81298828125
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(3, 1, 2, 4, 0, 5)",392,2.422333776950836,1630,2048,0.7958984375
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(3, 1, 2, 4, 5, 0)",393,2.4181222319602966,1717,2048,0.83837890625
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446]]","(3, 1, 2, 5, 0, 4)",394,2.422544479370117,1742,2048,0.8505859375
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(3, 1, 2, 5, 4, 0)",395,2.4189578890800476,1779,2048,0.86865234375
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(3, 1, 4, 0, 2, 5)",396,2.4169304370880127,1472,2048,0.71875
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(3, 1, 4, 0, 5, 2)",397,2.414276599884033,1438,2048,0.7021484375
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(3, 1, 4, 2, 0, 5)",398,2.414641320705414,1562,2048,0.7626953125
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(3, 1, 4, 2, 5, 0)",399,2.409789562225342,1662,2048,0.8115234375
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(3, 1, 4, 5, 0, 2)",400,2.407504677772522,1509,2048,0.73681640625
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(3, 1, 4, 5, 2, 0)",401,2.405067503452301,1640,2048,0.80078125
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446]]","(3, 1, 5, 0, 2, 4)",402,2.415273368358612,1625,2048,0.79345703125
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(3, 1, 5, 0, 4, 2)",403,2.4128459692001343,1522,2048,0.7431640625
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446]]","(3, 1, 5, 2, 0, 4)",404,2.4153732657432556,1715,2048,0.83740234375
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(3, 1, 5, 2, 4, 0)",405,2.4116109013557434,1749,2048,0.85400390625
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(3, 1, 5, 4, 0, 2)",406,2.4078001976013184,1546,2048,0.7548828125
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(3, 1, 5, 4, 2, 0)",407,2.4061625003814697,1677,2048,0.81884765625
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(3, 2, 0, 1, 4, 5)",408,2.4269205927848816,1561,2048,0.76220703125
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446]]","(3, 2, 0, 1, 5, 4)",409,2.4260518550872803,1627,2048,0.79443359375
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(3, 2, 0, 4, 1, 5)",410,2.4249776005744934,1529,2048,0.74658203125
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(3, 2, 0, 4, 5, 1)",411,2.423488676548004,1521,2048,0.74267578125
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446]]","(3, 2, 0, 5, 1, 4)",412,2.423672080039978,1638,2048,0.7998046875
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(3, 2, 0, 5, 4, 1)",413,2.422779381275177,1573,2048,0.76806640625
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(3, 2, 1, 0, 4, 5)",414,2.42431378364563,1613,2048,0.78759765625
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446]]","(3, 2, 1, 0, 5, 4)",415,2.4236125349998474,1668,2048,0.814453125
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(3, 2, 1, 4, 0, 5)",416,2.4195375442504883,1634,2048,0.7978515625
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(3, 2, 1, 4, 5, 0)",417,2.4150551557540894,1724,2048,0.841796875
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446]]","(3, 2, 1, 5, 0, 4)",418,2.419700562953949,1742,2048,0.8505859375
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(3, 2, 1, 5, 4, 0)",419,2.415824055671692,1778,2048,0.8681640625
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(3, 2, 4, 0, 1, 5)",420,2.418271064758301,1544,2048,0.75390625
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(3, 2, 4, 0, 5, 1)",421,2.4171404242515564,1542,2048,0.7529296875
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(3, 2, 4, 1, 0, 5)",422,2.4154962301254272,1605,2048,0.78369140625
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(3, 2, 4, 1, 5, 0)",423,2.4107954502105713,1697,2048,0.82861328125
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(3, 2, 4, 5, 0, 1)",424,2.4115896224975586,1612,2048,0.787109375
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(3, 2, 4, 5, 1, 0)",425,2.4082653522491455,1707,2048,0.83349609375
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446]]","(3, 2, 5, 0, 1, 4)",426,2.418489158153534,1693,2048,0.82666015625
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(3, 2, 5, 0, 4, 1)",427,2.4173580408096313,1631,2048,0.79638671875
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446]]","(3, 2, 5, 1, 0, 4)",428,2.4169148206710815,1751,2048,0.85498046875
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(3, 2, 5, 1, 4, 0)",429,2.413116991519928,1792,2048,0.875
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(3, 2, 5, 4, 0, 1)",430,2.412429094314575,1651,2048,0.80615234375
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(3, 2, 5, 4, 1, 0)",431,2.409479081630707,1746,2048,0.8525390625
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(3, 4, 0, 1, 2, 5)",432,2.4184367060661316,1437,2048,0.70166015625
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(3, 4, 0, 1, 5, 2)",433,2.4159507751464844,1413,2048,0.68994140625
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(3, 4, 0, 2, 1, 5)",434,2.4196382761001587,1464,2048,0.71484375
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(3, 4, 0, 2, 5, 1)",435,2.4183170795440674,1463,2048,0.71435546875
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(3, 4, 0, 5, 1, 2)",436,2.4135475754737854,1424,2048,0.6953125
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(3, 4, 0, 5, 2, 1)",437,2.414732813835144,1447,2048,0.70654296875
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(3, 4, 1, 0, 2, 5)",438,2.4142056703567505,1475,2048,0.72021484375
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(3, 4, 1, 0, 5, 2)",439,2.4115023016929626,1447,2048,0.70654296875
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(3, 4, 1, 2, 0, 5)",440,2.412457525730133,1568,2048,0.765625
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(3, 4, 1, 2, 5, 0)",441,2.407453179359436,1663,2048,0.81201171875
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343]]","(3, 4, 1, 5, 0, 2)",442,2.405245065689087,1515,2048,0.73974609375
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(3, 4, 1, 5, 2, 0)",443,2.4028870463371277,1647,2048,0.80419921875
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(3, 4, 2, 0, 1, 5)",444,2.417834520339966,1542,2048,0.7529296875
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(3, 4, 2, 0, 5, 1)",445,2.4167673587799072,1535,2048,0.74951171875
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180]]","(3, 4, 2, 1, 0, 5)",446,2.4153966307640076,1602,2048,0.7822265625
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568]]","(3, 4, 2, 1, 5, 0)",447,2.4107648134231567,1692,2048,0.826171875
"[[23823, 10568, 58247, 22815, 29957, 10265, 44131, 30711], [16080, 46010, 59768, 12399, 57101, 54368, 23095, 19446], [7978, 14282, 40909, 53509, 43081, 47294, 48253, 27343], [30261, 8319, 46896, 57186, 50804, 3380, 50311, 12180], [32892, 1816, 27148, 52392, 44158, 11911, 33024, 39568], [15989, 27283, 20194, 26260, 41465, 57575, 48895, 41019]]","(3, 4, 2, 5, 0, 1)",448,2.4115485548973083,1607,2048,0.78466796875
